URL,File Name
https://www.destatis.de/DE/Themen/Staat/Oeffentliche-Finanzen/Schulden-Finanzvermoegen/Publikationen/Downloads-Finanzvermoegen/statistischer-bericht-finanzvermoegen-2140510227005.xlsx?__blob=publicationFile,statistischer-bericht-finanzvermoegen-2140510227005.xlsx
https://www.destatis.de/DE/Themen/Staat/Oeffentliche-Finanzen/Schulden-Finanzvermoegen/Publikationen/Downloads-Schulden/statistischer-bericht-vj-schulden-oeffentl-gesamthaushalt-2140520233235.xlsx?__blob=publicationFile,statistischer-bericht-vj-schulden-oeffentl-gesamthaushalt-2140520233235.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Soziales/Publikationen/Kriegsopferfuersorge/kriegsopferfuersorge-5227301209005.xlsx?__blob=publicationFile,kriegsopferfuersorge-5227301209005.xlsx
https://www.destatis.de/DE/Themen/Staat/Oeffentliche-Finanzen/Schulden-Finanzvermoegen/Publikationen/Downloads-Schulden/statistischer-bericht-vj-schulden-oeffentl-gesamthaushalt-2140520233225.xlsx?__blob=publicationFile,statistischer-bericht-vj-schulden-oeffentl-gesamthaushalt-2140520233225.xlsx
https://www.destatis.de/DE/Themen/Staat/Oeffentliche-Finanzen/Fonds-Einrichtungen-Unternehmen/Methoden/Downloads/liste-kernhaushalte-2023-xlsx.xlsx?__blob=publicationFile,liste-kernhaushalte-2023-xlsx.xlsx
https://www.destatis.de/DE/Themen/Staat/Oeffentliche-Finanzen/Schulden-Finanzvermoegen/Publikationen/Downloads-Schulden/statistischer-bericht-vj-schulden-oeffentl-gesamthaushalt-2140520233215.xlsx?__blob=publicationFile,statistischer-bericht-vj-schulden-oeffentl-gesamthaushalt-2140520233215.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Landwirtschaft-Forstwirtschaft-Fischerei/Tiere-Tierische-Erzeugung/Publikationen/Downloads-Tiere-und-tierische-Erzeugung/tieraerztliche-versorgung-5419101129005.xlsx?__blob=publicationFile,tieraerztliche-versorgung-5419101129005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bildung-Forschung-Kultur/Bildungsfinanzen-Ausbildungsfoerderung/Publikationen/Downloads-Ausbildungsfoerderung/bundesausbildungsfoerderung-2110700217005.xlsx?__blob=publicationFile,bundesausbildungsfoerderung-2110700217005.xlsx
https://www.destatis.de/DE/Themen/Staat/Oeffentliche-Finanzen/Schulden-Finanzvermoegen/Publikationen/Downloads-Schulden/statistischer-bericht-vj-schulden-oeffentl-gesamthaushalt-2140520223245.xlsx?__blob=publicationFile,statistischer-bericht-vj-schulden-oeffentl-gesamthaushalt-2140520223245.xlsx
https://www.destatis.de/DE/Themen/Staat/Oeffentliche-Finanzen/Fonds-Einrichtungen-Unternehmen/Methoden/Downloads/liste-kernhaushalte-2022-xlsx.xlsx?__blob=publicationFile,liste-kernhaushalte-2022-xlsx.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Landwirtschaft-Forstwirtschaft-Fischerei/Landwirtschaftliche-Betriebe/Publikationen/Downloads-Landwirtschaftliche-Betriebe/hofnachfolge-lw-betriebe-5411403209005.xlsx?__blob=publicationFile,hofnachfolge-lw-betriebe-5411403209005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bevoelkerung/Migration-Integration/Tabellen/auslaendische-bevoelkerung-staatsangehoerigkeit-xls.xlsx?__blob=publicationFile,auslaendische-bevoelkerung-staatsangehoerigkeit-xls.xlsx
https://www.destatis.de/DE/Methoden/Klassifikationen/Berufe/klassifikationen-kldb-1992-xls.xlsx?__blob=publicationFile,klassifikationen-kldb-1992-xls.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Namens-Grenz-Aenderung/2011.xlsx?__blob=publicationFile,2011.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/02-bundeslaender.xlsx?__blob=publicationFile,02-bundeslaender.xlsx
https://www.destatis.de/DE/Themen/Staat/Steuern/Verbrauchsteuern/Publikationen/Downloads-Verbrauchsteuern/statistischer-bericht-stromsteuerstatistik-2140970237005.xlsx?__blob=publicationFile,statistischer-bericht-stromsteuerstatistik-2140970237005.xlsx
https://www.destatis.de/DE/Themen/Wirtschaft/Preise/Erzeugerpreisindex-gewerbliche-Produkte/Methoden/Downloads/waegungsschema-erzeugerpreise-2021-xlsx.xlsx?__blob=publicationFile,waegungsschema-erzeugerpreise-2021-xlsx.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ-Nicht/33-verstaedterung.xlsx?__blob=publicationFile,33-verstaedterung.xlsx
https://www.destatis.de/DE/Themen/Staat/Steuern/Verbrauchsteuern/Publikationen/Downloads-Verbrauchsteuern/stromsteuer-2140970217005.xlsx?__blob=publicationFile,stromsteuer-2140970217005.xlsx
https://www.destatis.de/DE/Themen/Staat/Steuern/Verbrauchsteuern/Publikationen/Downloads-Verbrauchsteuern/statistischer-bericht-stromsteuerstatistik-2140970227005.xlsx?__blob=publicationFile,statistischer-bericht-stromsteuerstatistik-2140970227005.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/Standardtabellen/02_BundeslaenderVorjahr.xlsx?__blob=publicationFile,02_BundeslaenderVorjahr.xlsx
https://www.destatis.de/DE/Methoden/Klassifikationen/Gueter-Wirtschaftsklassifikationen/Downloads/gp-19-stichwortverzeichnis-3200210249005.xlsx?__blob=publicationFile,gp-19-stichwortverzeichnis-3200210249005.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ-Nicht/Archiv/Standardtabellen/33VerstaedterungVorjahr.xlsx?__blob=publicationFile,33VerstaedterungVorjahr.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/Verwaltungsgliederung/31122011_Jahr.xlsx?__blob=publicationFile,31122011_Jahr.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bevoelkerung/Migration-Integration/Tabellen/auslaendische-bevoelkerung-laender-xls.xlsx?__blob=publicationFile,auslaendische-bevoelkerung-laender-xls.xlsx
https://www.destatis.de/DE/Themen/Staat/Steuern/Verbrauchsteuern/Publikationen/Downloads-Verbrauchsteuern/brauwirtschaft-2140922217005.xlsx?__blob=publicationFile,brauwirtschaft-2140922217005.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/grosstaedte-2.xlsx?__blob=publicationFile,grosstaedte-2.xlsx
https://www.destatis.de/DE/Methoden/Klassifikationen/Gueter-Wirtschaftsklassifikationen/Downloads/gp-19-stichwortverzeichnis-3200210239005.xlsx?__blob=publicationFile,gp-19-stichwortverzeichnis-3200210239005.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/Verwaltungsgliederung/31122015_Jahr.xlsx?__blob=publicationFile,31122015_Jahr.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/Verwaltungsgliederung/31122014_Jahr.xlsx?__blob=publicationFile,31122014_Jahr.xlsx
https://www.destatis.de/DE/Themen/Staat/Steuern/Verbrauchsteuern/Publikationen/Downloads-Verbrauchsteuern/absatz-tabak-jahr-2140911227005.xlsx?__blob=publicationFile,absatz-tabak-jahr-2140911227005.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/Verwaltungsgliederung/31122012_Jahr.xlsx?__blob=publicationFile,31122012_Jahr.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/Verwaltungsgliederung/31122013_Jahr.xlsx?__blob=publicationFile,31122013_Jahr.xlsx
https://www.destatis.de/DE/Methoden/Klassifikationen/Gueter-Wirtschaftsklassifikationen/Downloads/gp-19-stichwortverzeichnis-3200210219005.xlsx?__blob=publicationFile,gp-19-stichwortverzeichnis-3200210219005.xlsx
https://www.destatis.de/DE/Themen/Staat/Oeffentliche-Finanzen/Ausgaben-Einnahmen/Publikationen/Downloads-Ausgaben-und-Einnahmen/rechnungsergebnis-oeffentlicher-haushalt-2140310177015.xlsx?__blob=publicationFile,rechnungsergebnis-oeffentlicher-haushalt-2140310177015.xlsx
https://www.destatis.de/DE/Methoden/Klassifikationen/Gueter-Wirtschaftsklassifikationen/Downloads/gp-19-stichwortverzeichnis-3200210209005.xlsx?__blob=publicationFile,gp-19-stichwortverzeichnis-3200210209005.xlsx
https://www.destatis.de/DE/Methoden/Klassifikationen/Gueter-Wirtschaftsklassifikationen/Downloads/gp-19-stichwortverzeichnis-3200210199005.xlsx?__blob=publicationFile,gp-19-stichwortverzeichnis-3200210199005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bildung-Forschung-Kultur/Bildungsfinanzen-Ausbildungsfoerderung/Publikationen/Downloads-Ausbildungsfoerderung/stipendienprogrammgesetz-2110460207005.xlsx?__blob=publicationFile,stipendienprogrammgesetz-2110460207005.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Namens-Grenz-Aenderung/1990.xlsx?__blob=publicationFile,1990.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Namens-Grenz-Aenderung/1994.xlsx?__blob=publicationFile,1994.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Soziales/Kinderschutz/Publikationen/Downloads-Kinderschutz/gefaehrdungseinschaetzungen-5225123217005.xlsx?__blob=publicationFile,gefaehrdungseinschaetzungen-5225123217005.xlsx
https://www.destatis.de/DE/Methoden/Klassifikationen/Aussenhandel/Downloads/wa-gegenueberstellung-xlsx-2023-2022.xlsx?__blob=publicationFile,wa-gegenueberstellung-xlsx-2023-2022.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Namens-Grenz-Aenderung/1951.xlsx?__blob=publicationFile,1951.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Landwirtschaft-Forstwirtschaft-Fischerei/Produktionsmethoden/Publikationen/Downloads-Produktionsmethoden/bodenbearbeitung-erosionsschutz-fruchtwechsel-5411209169005.xlsx?__blob=publicationFile,bodenbearbeitung-erosionsschutz-fruchtwechsel-5411209169005.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Landwirtschaft-Forstwirtschaft-Fischerei/Landwirtschaftliche-Betriebe/Publikationen/Downloads-Landwirtschaftliche-Betriebe/rechtsformen-erwerbscharakter-2030215209005.xlsx?__blob=publicationFile,rechtsformen-erwerbscharakter-2030215209005.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Namens-Grenz-Aenderung/1973.xlsx?__blob=publicationFile,1973.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/Verwaltungsgliederung/Verwalt3QAktuell.xlsx?__blob=publicationFile,Verwalt3QAktuell.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/Verwaltungsgliederung/Verwalt2QAktuell.xlsx?__blob=publicationFile,Verwalt2QAktuell.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/03-regierungsbezirke.xlsx?__blob=publicationFile,03-regierungsbezirke.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/Verwaltungsgliederung/Verwalt4QAktuell.xlsx?__blob=publicationFile,Verwalt4QAktuell.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/Verwaltungsgliederung/31122022_Jahr.xlsx?__blob=publicationFile,31122022_Jahr.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ-Nicht/30-verdichtungsraeume.xlsx?__blob=publicationFile,30-verdichtungsraeume.xlsx
https://www.destatis.de/DE/Themen/Wirtschaft/Volkswirtschaftliche-Gesamtrechnungen-Inlandsprodukt/Publikationen/Downloads-Inlandsprodukt/preisbereinigte-volumenangaben-xlsx-5811111.xlsx?__blob=publicationFile,preisbereinigte-volumenangaben-xlsx-5811111.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ-Nicht/23-regionstypen.xlsx?__blob=publicationFile,23-regionstypen.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/Verwaltungsgliederung/Verwalt1QAktuell.xlsx?__blob=publicationFile,Verwalt1QAktuell.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ-Nicht/11-arbeitsmarktregion.xlsx?__blob=publicationFile,11-arbeitsmarktregion.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ-Nicht/41-planungsregionen.xlsx?__blob=publicationFile,41-planungsregionen.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ-Nicht/39-bik-7.xlsx?__blob=publicationFile,39-bik-7.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ-Nicht/40-bik-10.xlsx?__blob=publicationFile,40-bik-10.xlsx
https://www.destatis.de/DE/Themen/Staat/Justiz-Rechtspflege/Tabellen/sonderauswertung-untersuchungshaft.xlsx?__blob=publicationFile,sonderauswertung-untersuchungshaft.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/15-regiostar.xlsx?__blob=publicationFile,15-regiostar.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ-Nicht/Archiv/Standardtabellen/23KreistypenVorjahr.xlsx?__blob=publicationFile,23KreistypenVorjahr.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ-Nicht/Archiv/Standardtabellen/30VerdichtungsraeumeVorjahr.xlsx?__blob=publicationFile,30VerdichtungsraeumeVorjahr.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/Standardtabellen/03_RegierungsbezirkeVorjahr.xlsx?__blob=publicationFile,03_RegierungsbezirkeVorjahr.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/Verwaltungsgliederung/31122021_Jahr.xlsx?__blob=publicationFile,31122021_Jahr.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/04-kreise.xlsx?__blob=publicationFile,04-kreise.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ-Nicht/Archiv/Standardtabellen/39BIK7Vorjahr.xlsx?__blob=publicationFile,39BIK7Vorjahr.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ-Nicht/Archiv/Standardtabellen/41PlanungsregionenVorjahr.xlsx?__blob=publicationFile,41PlanungsregionenVorjahr.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/12-gerichte.xlsx?__blob=publicationFile,12-gerichte.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ-Nicht/Archiv/Standardtabellen/11ArbeitsmarktregionVorjahr.xlsx?__blob=publicationFile,11ArbeitsmarktregionVorjahr.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/Verwaltungsgliederung/31122020_Jahr.xlsx?__blob=publicationFile,31122020_Jahr.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ-Nicht/Archiv/Standardtabellen/40BIK10_Vorjahr.xlsx?__blob=publicationFile,40BIK10_Vorjahr.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ-Nicht/37-bik-regionen.xlsx?__blob=publicationFile,37-bik-regionen.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/21-postleit-regionen.xlsx?__blob=publicationFile,21-postleit-regionen.xlsx
https://www.destatis.de/DE/Methoden/Klassifikationen/Bauwerke/bau-78-v14-gliederung-xls.xlsx?__blob=publicationFile,bau-78-v14-gliederung-xls.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bildung-Forschung-Kultur/Schulen/Publikationen/Downloads-Schulen/statistischer-bericht-sm-einschulungen-5211101238005.xlsx?__blob=publicationFile,statistischer-bericht-sm-einschulungen-5211101238005.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/Verwaltungsgliederung/Verwalt1QVorjahr.xlsx?__blob=publicationFile,Verwalt1QVorjahr.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Namens-Grenz-Aenderung/2018.xlsx?__blob=publicationFile,2018.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/Verwaltungsgliederung/Verwalt2QVorjahr.xlsx?__blob=publicationFile,Verwalt2QVorjahr.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/Verwaltungsgliederung/31122019_Jahr.xlsx?__blob=publicationFile,31122019_Jahr.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/Verwaltungsgliederung/Verwalt4QVorjahr.xlsx?__blob=publicationFile,Verwalt4QVorjahr.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/Verwaltungsgliederung/Verwalt3QVorjahr.xlsx?__blob=publicationFile,Verwalt3QVorjahr.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/Standardtabellen/15_RegioStaRVorjahr.xlsx?__blob=publicationFile,15_RegioStaRVorjahr.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/Verwaltungsgliederung/31122018_Jahr.xlsx?__blob=publicationFile,31122018_Jahr.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/Standardtabellen/04_KreiseVorjahr.xlsx?__blob=publicationFile,04_KreiseVorjahr.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ-Nicht/Archiv/Standardtabellen/37BIKRegionenVorjahr.xlsx?__blob=publicationFile,37BIKRegionenVorjahr.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/Standardtabellen/21_PostleitregionenVorjahr.xlsx?__blob=publicationFile,21_PostleitregionenVorjahr.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/Verwaltungsgliederung/31122017_Jahr.xlsx?__blob=publicationFile,31122017_Jahr.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/Verwaltungsgliederung/31122016_Jahr.xlsx?__blob=publicationFile,31122016_Jahr.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/Standardtabellen/12_GerichteVorjahr.xlsx?__blob=publicationFile,12_GerichteVorjahr.xlsx
https://www.destatis.de/DE/Methoden/Klassifikationen/Bauwerke/bau-78-gliederung-xls.xlsx?__blob=publicationFile,bau-78-gliederung-xls.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bevoelkerung/Bevoelkerungsvorausberechnung/Publikationen/Downloads-Vorausberechnung/bevoelkerung-bundeslaender-2060-5124205199025.xlsx?__blob=publicationFile,bevoelkerung-bundeslaender-2060-5124205199025.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bevoelkerung/Bevoelkerungsvorausberechnung/Publikationen/Downloads-Vorausberechnung/bevoelkerung-bundeslaender-2060-5124205199015.xlsx?__blob=publicationFile,bevoelkerung-bundeslaender-2060-5124205199015.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bevoelkerung/Bevoelkerungsvorausberechnung/Publikationen/Downloads-Vorausberechnung/bevoelkerung-bundeslaender-2060-5124205199035.xlsx?__blob=publicationFile,bevoelkerung-bundeslaender-2060-5124205199035.xlsx
https://www.destatis.de/DE/Themen/Wirtschaft/Preise/Baupreise-Immobilienpreisindex/Tabellen/haeuserpreisindex-kreistypen.xlsx?__blob=publicationFile,haeuserpreisindex-kreistypen.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Soziales/Kinderschutz/Tabellen/sonderauswertung-gefaehrdungsseinschaetzungen.xlsx?__blob=publicationFile,sonderauswertung-gefaehrdungsseinschaetzungen.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Umwelt/UGR/oekosystemgesamtrechnungen/Publikationen/Downloads/flaechenbilanzierung-marine-oekosysteme-5852203189005.xlsx?__blob=publicationFile,flaechenbilanzierung-marine-oekosysteme-5852203189005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Soziales/Kinderschutz/Tabellen/sonderauswertung-gefaehrdungsseinschaetzungen-monate.xlsx?__blob=publicationFile,sonderauswertung-gefaehrdungsseinschaetzungen-monate.xlsx
https://www.destatis.de/DE/Themen/Staat/Justiz-Rechtspflege/Tabellen/sonderauswertung-amtsgericht-zivilprozess.xlsx?__blob=publicationFile,sonderauswertung-amtsgericht-zivilprozess.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bildung-Forschung-Kultur/Hochschulen/Tabellen/sonderauswertung-parameterberechnung.xlsx?__blob=publicationFile,sonderauswertung-parameterberechnung.xlsx
https://www.destatis.de/DE/Themen/Staat/Steuern/Verbrauchsteuern/Publikationen/Downloads-Verbrauchsteuern/statistischer-bericht-absatz-bier-2140921241045.xlsx?__blob=publicationFile,statistischer-bericht-absatz-bier-2140921241045.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Namens-Grenz-Aenderung/2016.xlsx?__blob=publicationFile,2016.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bevoelkerung/Bevoelkerungsvorausberechnung/Publikationen/Downloads-Vorausberechnung/bevoelkerung-deutschland-2060-5124202199025.xlsx?__blob=publicationFile,bevoelkerung-deutschland-2060-5124202199025.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bevoelkerung/Bevoelkerungsvorausberechnung/Publikationen/Downloads-Vorausberechnung/bevoelkerung-deutschland-2060-5124202199005.xlsx?__blob=publicationFile,bevoelkerung-deutschland-2060-5124202199005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bevoelkerung/Bevoelkerungsvorausberechnung/Publikationen/Downloads-Vorausberechnung/bevoelkerung-deutschland-2060-5124202199015.xlsx?__blob=publicationFile,bevoelkerung-deutschland-2060-5124202199015.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Landwirtschaft-Forstwirtschaft-Fischerei/Flaechennutzung/Publikationen/Downloads-Flaechennutzung/bodenflaechennutzung-2030510217005.xlsx?__blob=publicationFile,bodenflaechennutzung-2030510217005.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/08-gemeinden-einwohner-groessen.xlsx?__blob=publicationFile,08-gemeinden-einwohner-groessen.xlsx
https://www.destatis.de/DE/Themen/Staat/Oeffentliche-Finanzen/Schulden-Finanzvermoegen/Publikationen/Downloads-Schulden/integrierte-schulden-tabellenband-5713201229005.xlsx?__blob=publicationFile,integrierte-schulden-tabellenband-5713201229005.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/Standardtabellen/08_Gemeinden_EinwohnergroessenklassenVorjahr.xlsx?__blob=publicationFile,08_Gemeinden_EinwohnergroessenklassenVorjahr.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bildung-Forschung-Kultur/Hochschulen/Publikationen/Downloads-Hochschulen/statistischer-bericht-zukunftsvertrag-studium-lehre-5213107247005.xlsx?__blob=publicationFile,statistischer-bericht-zukunftsvertrag-studium-lehre-5213107247005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bildung-Forschung-Kultur/Hochschulen/Tabellen/sonderauswertung-parameterberechnung-2022.xlsx?__blob=publicationFile,sonderauswertung-parameterberechnung-2022.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bildung-Forschung-Kultur/Hochschulen/Tabellen/sonderauswertung-parameterberechnung-2023.xlsx?__blob=publicationFile,sonderauswertung-parameterberechnung-2023.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Soziales/Asylbewerberleistungen/Publikationen/Downloads-Asylbewerberleistungen/leistungen-bildung-teilhabe-2130710183215.xlsx?__blob=publicationFile,leistungen-bildung-teilhabe-2130710183215.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bildung-Forschung-Kultur/Hochschulen/Publikationen/Downloads-Hochschulen/promovierendenstatistik-5213501217005.xlsx?__blob=publicationFile,promovierendenstatistik-5213501217005.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Landwirtschaft-Forstwirtschaft-Fischerei/Landwirtschaftliche-Betriebe/Publikationen/Downloads-Landwirtschaftliche-Betriebe/oekologischer-landbau-2030221209005.xlsx?__blob=publicationFile,oekologischer-landbau-2030221209005.xlsx
https://www.destatis.de/DE/Themen/Staat/Justiz-Rechtspflege/Publikationen/Downloads-Strafverfolgung-Strafvollzug/bestand-gefangene-verwahrte-xlsx-5243201.xlsx?__blob=publicationFile,bestand-gefangene-verwahrte-xlsx-5243201.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Landwirtschaft-Forstwirtschaft-Fischerei/Landwirtschaftliche-Betriebe/Publikationen/Downloads-Landwirtschaftliche-Betriebe/betriebswirtschaftliche-ausrichtung-standardoutput-2030214209005.xlsx?__blob=publicationFile,betriebswirtschaftliche-ausrichtung-standardoutput-2030214209005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bildung-Forschung-Kultur/Hochschulen/Publikationen/Downloads-Hochschulen/statistischer-bericht-studienverlauf-5213106237005.xlsx?__blob=publicationFile,statistischer-bericht-studienverlauf-5213106237005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Soziales/Prostituiertenschutz/Publikationen/Downloads-Prostituiertenschutz/statistischer-bericht-statistiken-prostituiertenschutzgesetz-5228201227005.xlsx?__blob=publicationFile,statistischer-bericht-statistiken-prostituiertenschutzgesetz-5228201227005.xlsx
