File,Sheet / Workbook,Total Cell Count,Empty Cells Count,Whitespace Cells Count,Total Row Count,Rows Outside of Value Range Count,Total Column Count,Removed Columns Count,Original Size,Cleaned Size,Empty Cell Size,Whitespace Cell Size,Rows Outside of Value Range Size,Removed Columns Size,Reduction Ratio,Empty Cell Reduction Ratio,Whitespace Cell Reduction Ratio,Rows Outside of Value Range Reduction Ratio,Removed Columns Reduction Ratio,Removed Print Areas,Removed Print Titles
statistischer-bericht-ausgewaehlte-mineraloelerzeugnisse-2170200242035.xlsx,csv-61241-01,833,581,0,85,57,7,0,26272,12169,11310,0,2793,0,0.5368072472594397,0.4304963459196102,0.0,0.10631090133982947,0.0,0,0
statistischer-bericht-ausgewaehlte-mineraloelerzeugnisse-2170200242035.xlsx,Erläuterung zu CSV-Tabellen,9776,9598,0,176,147,11,1,219301,11281,194107,0,13913,0,0.9485592860953667,0.8851168029329551,0.0,0.06344248316241148,0.0,0,0
statistischer-bericht-ausgewaehlte-mineraloelerzeugnisse-2170200242035.xlsx,61241-05,3911,1100,0,436,199,3,1,151099,118522,23006,0,9571,0,0.21560036797066823,0.15225779124944572,0.0,0.06334257672122251,0.0,0,0
statistischer-bericht-ausgewaehlte-mineraloelerzeugnisse-2170200242035.xlsx,Informationen zur Statistik,50,9,0,33,0,3,1,5568,5394,174,0,0,0,0.03125,0.03125,0.0,0.0,0.0,0,0
statistischer-bericht-ausgewaehlte-mineraloelerzeugnisse-2170200242035.xlsx,61241-01,326,153,0,35,0,5,1,13107,10144,2963,0,0,0,0.2260624093995575,0.2260624093995575,0.0,0.0,0.0,0,0
statistischer-bericht-ausgewaehlte-mineraloelerzeugnisse-2170200242035.xlsx,61241-02,872,400,0,437,200,3,1,50428,31828,9000,0,9600,0,0.3688427064329341,0.17847227730625842,0.0,0.19037042912667565,0.0,0,0
statistischer-bericht-ausgewaehlte-mineraloelerzeugnisse-2170200242035.xlsx,61241-03,1307,600,0,437,200,3,1,62729,40129,13000,0,9600,0,0.36027993432064914,0.2072406701844442,0.0,0.15303926413620494,0.0,0,0
statistischer-bericht-ausgewaehlte-mineraloelerzeugnisse-2170200242035.xlsx,61241-04,4719,1436,0,437,200,3,1,174913,135531,29731,0,9651,0,0.22515193267510134,0.16997593089135743,0.0,0.05517600178374392,0.0,0,0
statistischer-bericht-ausgewaehlte-mineraloelerzeugnisse-2170200242045.xlsx,Workbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
statistischer-bericht-ausgewaehlte-mineraloelerzeugnisse-2170200242045.xlsx,Impressum,65,49,0,19,0,5,3,4597,3573,870,0,0,154,0.22275396998042202,0.1892538612138351,0.0,0.0,0.033500108766586906,0,0
statistischer-bericht-ausgewaehlte-mineraloelerzeugnisse-2170200242045.xlsx,Inhaltsübersicht,55,9,0,33,3,2,0,6742,6401,200,0,141,0,0.05057846336398695,0.029664787896766538,0.0,0.020913675467220408,0.0,0,0
statistischer-bericht-ausgewaehlte-mineraloelerzeugnisse-2170200242045.xlsx,GENESIS-Online,16876,16594,0,78,45,5,0,345416,10491,331161,0,3764,0,0.9696279269055285,0.9587309215554578,0.0,0.010897005350070639,0.0,0,0
statistischer-bericht-ausgewaehlte-mineraloelerzeugnisse-2170200242045.xlsx,Titel,216,97,0,15,6,2,0,6998,4783,1789,0,426,0,0.3165190054301229,0.2556444698485282,0.0,0.06087453558159474,0.0,0,0
statistischer-bericht-ausgewaehlte-mineraloelerzeugnisse-2170200242045.xlsx,csv-61241-04,24136,0,0,3017,0,7,2,1107062,1107006,0,0,0,56,5.058433944982304e-05,0.0,0.0,0.0,5.058433944982304e-05,0,0
statistischer-bericht-ausgewaehlte-mineraloelerzeugnisse-2170200242045.xlsx,csv-61241-05,20424,0,0,2553,0,7,2,1052413,1052357,0,0,0,56,5.3211049274381825e-05,0.0,0.0,0.0,5.3211049274381825e-05,0,0
statistischer-bericht-ausgewaehlte-mineraloelerzeugnisse-2170200242045.xlsx,csv-61241-03,3255,0,0,465,0,6,1,161799,161799,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
statistischer-bericht-ausgewaehlte-mineraloelerzeugnisse-2170200242045.xlsx,csv-61241-02,1864,0,0,233,0,6,1,84352,84352,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
statistischer-bericht-ausgewaehlte-mineraloelerzeugnisse-2170200242045.xlsx,csv-61241-01,833,581,0,85,57,7,0,26297,12194,11310,0,2793,0,0.5362969159980225,0.43008708217667413,0.0,0.10620983382134844,0.0,0,0
statistischer-bericht-ausgewaehlte-mineraloelerzeugnisse-2170200242045.xlsx,Informationen zur Statistik,50,9,0,33,0,3,1,5568,5394,174,0,0,0,0.03125,0.03125,0.0,0.0,0.0,0,0
statistischer-bericht-ausgewaehlte-mineraloelerzeugnisse-2170200242045.xlsx,61241-01,326,153,0,35,0,5,1,13106,10143,2963,0,0,0,0.2260796581718297,0.2260796581718297,0.0,0.0,0.0,0,0
statistischer-bericht-ausgewaehlte-mineraloelerzeugnisse-2170200242045.xlsx,61241-02,874,400,0,438,200,3,1,50557,31957,9000,0,9600,0,0.3679015764384754,0.17801689182506875,0.0,0.18988468461340666,0.0,0,0
statistischer-bericht-ausgewaehlte-mineraloelerzeugnisse-2170200242045.xlsx,61241-03,1310,600,0,438,200,3,1,62918,40318,13000,0,9600,0,0.3591976858768556,0.20661813789376648,0.0,0.1525795479830891,0.0,0,0
statistischer-bericht-ausgewaehlte-mineraloelerzeugnisse-2170200242045.xlsx,61241-04,4733,1436,0,438,200,3,1,175019,135638,29731,0,9650,0,0.22500985607276924,0.1698729852187477,0.0,0.055136870854021566,0.0,0,0
statistischer-bericht-ausgewaehlte-mineraloelerzeugnisse-2170200242045.xlsx,61241-05,3964,1141,0,437,199,3,1,152397,118990,23837,0,9570,0,0.2192103519098145,0.15641384016745735,0.0,0.06279651174235713,0.0,0,0
