file,sheet,python_original_bytes,python_cleaned_bytes,python_reduction_bytes,input_file,sheet_file,long_original_bytes,long_cleaned_bytes,long_cause_removed_bytes,long_cause_added_bytes,long_reduction_bytes,_merge,reduction_delta_bytes,analyzer_extra_reduction_bytes,rust_extra_reduction_bytes,abs_reduction_delta_bytes,original_delta_bytes,cleaned_delta_bytes,same_reduction_bytes
statistischer-bericht-schulden-2140500227005.xlsx,csv-71321-10,642269,627183,15086,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500227005.xlsx,xl/worksheets/sheet43.xml,642269,627183,15086,0,15086,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500227005.xlsx,csv-71321-11,1365658,1365658,0,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500227005.xlsx,xl/worksheets/sheet44.xml,1365658,1365658,0,0,0,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500227005.xlsx,csv-71321-12,2011891,2011869,22,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500227005.xlsx,xl/worksheets/sheet45.xml,2011891,2011869,22,0,22,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500227005.xlsx,csv-71321-13,1059333,1059333,0,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500227005.xlsx,xl/worksheets/sheet46.xml,1059333,1059333,0,0,0,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500227005.xlsx,csv-71321-14,265611,265611,0,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500227005.xlsx,xl/worksheets/sheet47.xml,265611,265611,0,0,0,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500227005.xlsx,csv-71321-15,1993014,1993014,0,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500227005.xlsx,xl/worksheets/sheet48.xml,1993014,1993014,0,0,0,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500227005.xlsx,csv-71321-16,233316,233316,0,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500227005.xlsx,xl/worksheets/sheet49.xml,233316,233316,0,0,0,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500227005.xlsx,csv-71321-17,921846,910054,11792,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500227005.xlsx,xl/worksheets/sheet50.xml,921846,910054,11337,0,11792,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500227005.xlsx,csv-71321-18,924516,915185,9331,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500227005.xlsx,xl/worksheets/sheet51.xml,924516,915185,9011,0,9331,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500227005.xlsx,csv-71321-19,929138,925655,3483,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500227005.xlsx,xl/worksheets/sheet52.xml,929138,925655,3343,0,3483,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500227005.xlsx,csv-71321-20,326636,311900,14736,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500227005.xlsx,xl/worksheets/sheet53.xml,326636,311900,14466,0,14736,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500227005.xlsx,csv-71321-21,79243,78728,515,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500227005.xlsx,xl/worksheets/sheet54.xml,79243,78728,490,0,515,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500227005.xlsx,csv-71321-22,165442,165442,0,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500227005.xlsx,xl/worksheets/sheet55.xml,165442,165442,0,0,0,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500227005.xlsx,csv-71321-23,206240,206240,0,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500227005.xlsx,xl/worksheets/sheet56.xml,206240,206240,0,0,0,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500227005.xlsx,csv-71321-24,65276,65276,0,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500227005.xlsx,xl/worksheets/sheet57.xml,65276,65276,0,0,0,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500227005.xlsx,csv-71321-25,829171,829171,0,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500227005.xlsx,xl/worksheets/sheet58.xml,829171,829171,0,0,0,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500227005.xlsx,csv-71321-26,583131,583131,0,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500227005.xlsx,xl/worksheets/sheet59.xml,583131,583131,0,0,0,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500227005.xlsx,csv-71321-27,41219,41219,0,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500227005.xlsx,xl/worksheets/sheet60.xml,41219,41219,0,0,0,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500237005.xlsx,71321-01,134616,124874,9742,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500237005.xlsx,xl/worksheets/sheet6.xml,134616,124874,9742,0,9742,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500237005.xlsx,71321-02,133970,132056,1914,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500237005.xlsx,xl/worksheets/sheet7.xml,133970,132056,1914,0,1914,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500237005.xlsx,71321-03,132080,131297,783,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500237005.xlsx,xl/worksheets/sheet8.xml,132080,131297,783,0,783,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500237005.xlsx,71321-04,131525,130739,786,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500237005.xlsx,xl/worksheets/sheet9.xml,131525,130739,781,0,786,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500237005.xlsx,71321-05,108415,107611,804,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500237005.xlsx,xl/worksheets/sheet10.xml,108415,107611,804,0,804,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500237005.xlsx,71321-10,541554,135766,405788,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500237005.xlsx,xl/worksheets/sheet15.xml,541554,135766,405788,0,405788,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500237005.xlsx,71321-13,27641556,123778,27517778,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500237005.xlsx,xl/worksheets/sheet18.xml,27641556,123778,27517778,0,27517778,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500237005.xlsx,71321-14,2041931,36472,2005459,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500237005.xlsx,xl/worksheets/sheet19.xml,2041931,36472,2005459,0,2005459,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500237005.xlsx,71321-15,195569,184053,11516,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500237005.xlsx,xl/worksheets/sheet20.xml,195569,184053,16633,0,11516,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500237005.xlsx,71321-17,128026,103883,24143,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500237005.xlsx,xl/worksheets/sheet22.xml,128026,103883,24138,0,24143,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500237005.xlsx,71321-18,126241,102098,24143,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500237005.xlsx,xl/worksheets/sheet23.xml,126241,102098,24138,0,24143,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500237005.xlsx,71321-19,127839,103651,24188,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500237005.xlsx,xl/worksheets/sheet24.xml,127839,103651,24183,0,24188,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500237005.xlsx,71321-20,52956,43286,9670,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500237005.xlsx,xl/worksheets/sheet25.xml,52956,43286,9665,0,9670,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500237005.xlsx,71321-21,49190,17741,31449,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500237005.xlsx,xl/worksheets/sheet26.xml,49190,17741,32283,0,31449,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500237005.xlsx,71321-22,50298,28850,21448,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500237005.xlsx,xl/worksheets/sheet27.xml,50298,28850,22615,0,21448,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500237005.xlsx,71321-24,15846,14207,1639,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500237005.xlsx,xl/worksheets/sheet29.xml,15846,14207,1639,0,1639,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500237005.xlsx,71321-25,118584,88206,30378,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500237005.xlsx,xl/worksheets/sheet30.xml,118584,88206,30343,0,30378,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500237005.xlsx,71321-26,73835,62083,11752,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500237005.xlsx,xl/worksheets/sheet31.xml,73835,62083,11820,0,11752,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500237005.xlsx,71321-27,26043,9388,16655,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500237005.xlsx,xl/worksheets/sheet32.xml,26043,9388,16650,0,16655,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500237005.xlsx,Inhalt,387036,25245,361791,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500237005.xlsx,xl/worksheets/sheet2.xml,387036,25245,361771,0,361791,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500237005.xlsx,csv-71321-01,889632,889610,22,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500237005.xlsx,xl/worksheets/sheet34.xml,889632,889610,22,0,22,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500237005.xlsx,csv-71321-02,977381,977359,22,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500237005.xlsx,xl/worksheets/sheet35.xml,977381,977359,22,0,22,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500237005.xlsx,csv-71321-03,819735,816349,3386,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500237005.xlsx,xl/worksheets/sheet36.xml,819735,816349,3386,0,3386,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500237005.xlsx,csv-71321-04,814901,814901,0,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500237005.xlsx,xl/worksheets/sheet37.xml,814901,814901,0,0,0,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500237005.xlsx,csv-71321-05,669885,669885,0,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500237005.xlsx,xl/worksheets/sheet38.xml,669885,669885,0,0,0,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500237005.xlsx,csv-71321-06,908648,908648,0,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500237005.xlsx,xl/worksheets/sheet39.xml,908648,908648,0,0,0,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500237005.xlsx,csv-71321-07,1992289,1992267,22,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500237005.xlsx,xl/worksheets/sheet40.xml,1992289,1992267,22,0,22,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500237005.xlsx,csv-71321-08,955700,955700,0,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500237005.xlsx,xl/worksheets/sheet41.xml,955700,955700,0,0,0,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500237005.xlsx,csv-71321-09,2006217,2006195,22,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500237005.xlsx,xl/worksheets/sheet42.xml,2006217,2006195,22,0,22,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500237005.xlsx,csv-71321-10,645121,630035,15086,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500237005.xlsx,xl/worksheets/sheet43.xml,645121,630035,15086,0,15086,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500237005.xlsx,csv-71321-11,1364209,1364209,0,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500237005.xlsx,xl/worksheets/sheet44.xml,1364209,1364209,0,0,0,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500237005.xlsx,csv-71321-12,2009390,2009368,22,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500237005.xlsx,xl/worksheets/sheet45.xml,2009390,2009368,22,0,22,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500237005.xlsx,csv-71321-13,1058659,1058659,0,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500237005.xlsx,xl/worksheets/sheet46.xml,1058659,1058659,0,0,0,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500237005.xlsx,csv-71321-14,265688,265688,0,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500237005.xlsx,xl/worksheets/sheet47.xml,265688,265688,0,0,0,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500237005.xlsx,csv-71321-15,1993256,1993256,0,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500237005.xlsx,xl/worksheets/sheet48.xml,1993256,1993256,0,0,0,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500237005.xlsx,csv-71321-16,233107,233107,0,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500237005.xlsx,xl/worksheets/sheet49.xml,233107,233107,0,0,0,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500237005.xlsx,csv-71321-17,925513,913721,11792,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500237005.xlsx,xl/worksheets/sheet50.xml,925513,913721,11337,0,11792,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500237005.xlsx,csv-71321-18,928507,919176,9331,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500237005.xlsx,xl/worksheets/sheet51.xml,928507,919176,9011,0,9331,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500237005.xlsx,csv-71321-19,927621,924138,3483,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500237005.xlsx,xl/worksheets/sheet52.xml,927621,924138,3343,0,3483,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500237005.xlsx,csv-71321-20,326229,311493,14736,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500237005.xlsx,xl/worksheets/sheet53.xml,326229,311493,14466,0,14736,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500237005.xlsx,csv-71321-21,79218,78703,515,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500237005.xlsx,xl/worksheets/sheet54.xml,79218,78703,490,0,515,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500237005.xlsx,csv-71321-22,165342,165342,0,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500237005.xlsx,xl/worksheets/sheet55.xml,165342,165342,0,0,0,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500237005.xlsx,csv-71321-23,205822,205822,0,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500237005.xlsx,xl/worksheets/sheet56.xml,205822,205822,0,0,0,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500237005.xlsx,csv-71321-24,65228,65228,0,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500237005.xlsx,xl/worksheets/sheet57.xml,65228,65228,0,0,0,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500237005.xlsx,csv-71321-25,828834,828834,0,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500237005.xlsx,xl/worksheets/sheet58.xml,828834,828834,0,0,0,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500237005.xlsx,csv-71321-26,583222,583222,0,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500237005.xlsx,xl/worksheets/sheet59.xml,583222,583222,0,0,0,both,0,0,0,0,0,0,True
statistischer-bericht-schulden-2140500237005.xlsx,csv-71321-27,41257,41257,0,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schulden-2140500237005.xlsx,xl/worksheets/sheet60.xml,41257,41257,0,0,0,both,0,0,0,0,0,0,True
statistischer-bericht-schwangerschaftsabbrueche-2120300227005.xlsx,23311-01,13590,12303,1287,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schwangerschaftsabbrueche-2120300227005.xlsx,xl/worksheets/sheet6.xml,13608,12321,1282,0,1287,both,0,0,0,0,18,18,True
statistischer-bericht-schwangerschaftsabbrueche-2120300227005.xlsx,23311-02,9614,8167,1447,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schwangerschaftsabbrueche-2120300227005.xlsx,xl/worksheets/sheet7.xml,9632,8185,1442,0,1447,both,0,0,0,0,18,18,True
statistischer-bericht-schwangerschaftsabbrueche-2120300227005.xlsx,23311-03,8593,7201,1392,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schwangerschaftsabbrueche-2120300227005.xlsx,xl/worksheets/sheet8.xml,8611,7219,1387,0,1392,both,0,0,0,0,18,18,True
statistischer-bericht-schwangerschaftsabbrueche-2120300227005.xlsx,23311-04,11257,10495,762,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schwangerschaftsabbrueche-2120300227005.xlsx,xl/worksheets/sheet9.xml,11275,10513,762,0,762,both,0,0,0,0,18,18,True
statistischer-bericht-schwangerschaftsabbrueche-2120300227005.xlsx,23311-05,11510,11005,505,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schwangerschaftsabbrueche-2120300227005.xlsx,xl/worksheets/sheet10.xml,11528,11023,505,0,505,both,0,0,0,0,18,18,True
statistischer-bericht-schwangerschaftsabbrueche-2120300227005.xlsx,23311-06,12427,11787,640,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schwangerschaftsabbrueche-2120300227005.xlsx,xl/worksheets/sheet11.xml,12445,11805,640,0,640,both,0,0,0,0,18,18,True
statistischer-bericht-schwangerschaftsabbrueche-2120300227005.xlsx,23311-07,10399,9387,1012,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schwangerschaftsabbrueche-2120300227005.xlsx,xl/worksheets/sheet12.xml,10417,9405,1012,0,1012,both,0,0,0,0,18,18,True
statistischer-bericht-schwangerschaftsabbrueche-2120300227005.xlsx,23311-08,9945,9386,559,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-schwangerschaftsabbrueche-2120300227005.xlsx,xl/worksheets/sheet13.xml,9963,9404,559,0,559,both,0,0,0,0,18,18,True
