File,Sheet,Total Rows,Removed Rows,Total Cells,Removed Cells,Removed Whitespaces,Total Columns,Removed Columns,Original Size,Cleaned Size,Size Reduction Factor
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1931_M_V2,122,0,1215,1,0,5,1,60137,60041,0.0015963549894407768
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,2020_W_V1,122,0,1215,1,0,5,1,60226,60130,0.0015939959485936307
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,2019_W_V1,122,0,1215,1,0,5,1,60218,60122,0.0015942077119798068
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,2018_W_V1,122,0,1215,1,0,5,1,60222,60126,0.0015941018232539603
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,2017_W_V1,122,0,1215,1,0,5,1,60216,60120,0.0015942606616181746
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1925_M_V2,122,0,1215,1,0,5,1,60162,60066,0.0015956916325920016
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1926_M_V2,122,0,1215,1,0,5,1,60147,60051,0.001596089580527707
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1927_M_V2,122,0,1215,1,0,5,1,60144,60048,0.0015961691939345571
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1928_M_V2,122,0,1215,1,0,5,1,60166,60070,0.0015955855466542566
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1929_M_V2,122,0,1215,1,0,5,1,60131,60035,0.0015965142771615308
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1930_M_V2,122,0,1215,1,0,5,1,60139,60043,0.0015963019005969504
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1944_M_V2,122,0,1215,1,0,5,1,60174,60078,0.0015953734170904377
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1945_M_V2,122,0,1215,1,0,5,1,60157,60061,0.0015958242598533836
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1946_M_V2,122,0,1215,1,0,5,1,60119,60023,0.0015968329479864934
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1962_M_V2,122,0,1215,1,0,5,1,60218,60122,0.0015942077119798068
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1961_M_V2,122,0,1215,1,0,5,1,60205,60109,0.0015945519475126652
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1960_M_V2,122,0,1215,1,0,5,1,60201,60105,0.0015946578960482384
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1959_M_V2,122,0,1215,1,0,5,1,60225,60129,0.0015940224159402242
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1963_M_V2,122,0,1215,1,0,5,1,60216,60120,0.0015942606616181746
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1964_M_V2,122,0,1215,1,0,5,1,60211,60115,0.0015943930511036189
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1965_M_V2,122,0,1215,1,0,5,1,60219,60123,0.0015941812384795495
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1966_M_V2,122,0,1215,1,0,5,1,60212,60116,0.0015943665714475519
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1967_M_V2,122,0,1215,1,0,5,1,60210,60114,0.0015944195316392625
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1968_M_V2,122,0,1215,1,0,5,1,60222,60126,0.0015941018232539603
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1958_M_V2,122,0,1215,1,0,5,1,60206,60110,0.0015945254625784806
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1957_M_V2,122,0,1215,1,0,5,1,60186,60090,0.0015950553284817066
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1956_M_V2,122,0,1215,1,0,5,1,60195,60099,0.001594816845252928
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1947_M_V2,122,0,1215,1,0,5,1,60170,60074,0.0015954794748213395
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1948_M_V2,122,0,1215,1,0,5,1,60198,60102,0.0015947373666899232
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1949_M_V2,122,0,1215,1,0,5,1,60172,60076,0.0015954264441933126
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1950_M_V2,122,0,1215,1,0,5,1,60145,60049,0.001596142655249813
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1951_M_V2,122,0,1215,1,0,5,1,60177,60081,0.0015952938830450171
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1952_M_V2,122,0,1215,1,0,5,1,60219,60123,0.0015941812384795495
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1953_M_V2,122,0,1215,1,0,5,1,60200,60104,0.0015946843853820599
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1954_M_V2,122,0,1215,1,0,5,1,60217,60121,0.0015942341863593337
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1955_M_V2,122,0,1215,1,0,5,1,60208,60112,0.0015944724953494552
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,2020_M_V2,122,0,1215,1,0,5,1,60218,60122,0.0015942077119798068
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1925_W_V2,122,0,1215,1,0,5,1,60065,59969,0.0015982685424123866
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1926_W_V2,122,0,1215,1,0,5,1,60142,60046,0.0015962222739516478
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1994_W_V2,122,0,1215,1,0,5,1,60217,60121,0.0015942341863593337
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1993_W_V2,122,0,1215,1,0,5,1,60222,60126,0.0015941018232539603
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1992_W_V2,122,0,1215,1,0,5,1,60208,60112,0.0015944724953494552
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1991_W_V2,122,0,1215,1,0,5,1,60206,60110,0.0015945254625784806
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1995_W_V2,122,0,1215,1,0,5,1,60221,60125,0.0015941282941166702
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1996_W_V2,122,0,1215,1,0,5,1,60212,60116,0.0015943665714475519
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1997_W_V2,122,0,1215,1,0,5,1,60218,60122,0.0015942077119798068
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1998_W_V2,122,0,1215,1,0,5,1,60216,60120,0.0015942606616181746
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1999_W_V2,122,0,1215,1,0,5,1,60229,60133,0.0015939165518271928
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,2000_W_V2,122,0,1215,1,0,5,1,60222,60126,0.0015941018232539603
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1990_W_V2,122,0,1215,1,0,5,1,60237,60141,0.0015937048657801683
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1989_W_V2,122,0,1215,1,0,5,1,60215,60119,0.001594287137756373
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1988_W_V2,122,0,1215,1,0,5,1,60227,60131,0.0015939694821259568
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1981_W_V2,122,0,1215,1,0,5,1,60202,60106,0.0015946314075944322
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1980_W_V2,122,0,1215,1,0,5,1,60215,60119,0.001594287137756373
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1979_W_V2,122,0,1215,1,0,5,1,60216,60120,0.0015942606616181746
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1978_W_V2,122,0,1215,1,0,5,1,60197,60101,0.001594763858664053
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1982_W_V2,122,0,1215,1,0,5,1,60218,60122,0.0015942077119798068
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1983_W_V2,122,0,1215,1,0,5,1,60220,60124,0.0015941547658585187
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1984_W_V2,122,0,1215,1,0,5,1,60214,60118,0.0015943136147739728
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1985_W_V2,122,0,1215,1,0,5,1,60209,60113,0.0015944460130545267
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1986_W_V2,122,0,1215,1,0,5,1,60228,60132,0.0015939430165371588
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1987_W_V2,122,0,1215,1,0,5,1,60221,60125,0.0015941282941166702
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,2001_W_V2,122,0,1215,1,0,5,1,60225,60129,0.0015940224159402242
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,2002_W_V2,122,0,1215,1,0,5,1,60228,60132,0.0015939430165371588
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,2003_W_V2,122,0,1215,1,0,5,1,60230,60134,0.0015938900879960154
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,2019_W_V2,122,0,1215,1,0,5,1,60208,60112,0.0015944724953494552
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,2018_W_V2,122,0,1215,1,0,5,1,60213,60117,0.0015943400926710179
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,2017_W_V2,122,0,1215,1,0,5,1,60213,60117,0.0015943400926710179
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,2016_W_V2,122,0,1215,1,0,5,1,60216,60120,0.0015942606616181746
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,2020_W_V2,122,0,1215,1,0,5,1,60281,60185,0.0015925415968547304
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,2015_W_V2,122,0,1215,1,0,5,1,60213,60117,0.0015943400926710179
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,2014_W_V2,122,0,1215,1,0,5,1,60219,60123,0.0015941812384795495
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,2013_W_V2,122,0,1215,1,0,5,1,60213,60117,0.0015943400926710179
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,2004_W_V2,122,0,1215,1,0,5,1,60218,60122,0.0015942077119798068
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,2005_W_V2,122,0,1215,1,0,5,1,60208,60112,0.0015944724953494552
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,2006_W_V2,122,0,1215,1,0,5,1,60210,60114,0.0015944195316392625
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,2007_W_V2,122,0,1215,1,0,5,1,60216,60120,0.0015942606616181746
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,2008_W_V2,122,0,1215,1,0,5,1,60216,60120,0.0015942606616181746
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,2009_W_V2,122,0,1215,1,0,5,1,60226,60130,0.0015939959485936307
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,2010_W_V2,122,0,1215,1,0,5,1,60229,60133,0.0015939165518271928
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,2011_W_V2,122,0,1215,1,0,5,1,60212,60116,0.0015943665714475519
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,2012_W_V2,122,0,1215,1,0,5,1,60212,60116,0.0015943665714475519
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1977_W_V2,122,0,1215,1,0,5,1,60221,60125,0.0015941282941166702
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1976_W_V2,122,0,1215,1,0,5,1,60205,60109,0.0015945519475126652
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1975_W_V2,122,0,1215,1,0,5,1,60214,60118,0.0015943136147739728
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1943_W_V2,122,0,1215,1,0,5,1,60164,60068,0.0015956385878598497
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1942_W_V2,122,0,1215,1,0,5,1,60139,60043,0.0015963019005969504
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1941_W_V2,122,0,1215,1,0,5,1,60115,60019,0.0015969391998669218
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1940_W_V2,122,0,1215,1,0,5,1,60136,60040,0.0015963815351869098
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1944_W_V2,122,0,1215,1,0,5,1,60184,60088,0.0015951083344410474
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1945_W_V2,122,0,1215,1,0,5,1,60196,60100,0.0015947903515183732
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1946_W_V2,122,0,1215,1,0,5,1,60176,60080,0.0015953203935123637
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1947_W_V2,122,0,1215,1,0,5,1,60148,60052,0.0015960630444902574
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1948_W_V2,122,0,1215,1,0,5,1,60153,60057,0.0015959303775372798
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1949_W_V2,122,0,1215,1,0,5,1,60160,60064,0.0015957446808510637
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1939_W_V2,122,0,1215,1,0,5,1,60166,60070,0.0015955855466542566
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1938_W_V2,122,0,1215,1,0,5,1,60194,60098,0.001594843339867761
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1937_W_V2,122,0,1215,1,0,5,1,60187,60091,0.0015950288268230682
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1930_W_V2,122,0,1215,1,0,5,1,60105,60009,0.00159720489143998
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1929_W_V2,122,0,1215,1,0,5,1,60104,60008,0.0015972314654598696
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1928_W_V2,122,0,1215,1,0,5,1,60125,60029,0.0015966735966735967
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1927_W_V2,122,0,1215,1,0,5,1,60151,60055,0.0015959834416717927
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1931_W_V2,122,0,1215,1,0,5,1,60147,60051,0.001596089580527707
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1932_W_V2,122,0,1215,1,0,5,1,60138,60042,0.0015963284445774718
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1933_W_V2,122,0,1215,1,0,5,1,60173,60077,0.001595399930201253
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1934_W_V2,122,0,1215,1,0,5,1,60138,60042,0.0015963284445774718
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1935_W_V2,122,0,1215,1,0,5,1,60167,60071,0.0015955590273738095
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1936_W_V2,122,0,1215,1,0,5,1,60185,60089,0.0015950818310210184
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1950_W_V2,122,0,1215,1,0,5,1,60184,60088,0.0015951083344410474
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1951_W_V2,122,0,1215,1,0,5,1,60190,60094,0.0015949493271307526
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1952_W_V2,122,0,1215,1,0,5,1,60219,60123,0.0015941812384795495
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1968_W_V2,122,0,1215,1,0,5,1,60218,60122,0.0015942077119798068
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1967_W_V2,122,0,1215,1,0,5,1,60217,60121,0.0015942341863593337
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1966_W_V2,122,0,1215,1,0,5,1,60212,60116,0.0015943665714475519
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1965_W_V2,122,0,1215,1,0,5,1,60190,60094,0.0015949493271307526
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1969_W_V2,122,0,1215,1,0,5,1,60214,60118,0.0015943136147739728
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1970_W_V2,122,0,1215,1,0,5,1,60208,60112,0.0015944724953494552
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1971_W_V2,122,0,1215,1,0,5,1,60213,60117,0.0015943400926710179
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1972_W_V2,122,0,1215,1,0,5,1,60207,60111,0.0015944989785240918
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1973_W_V2,122,0,1215,1,0,5,1,60206,60110,0.0015945254625784806
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1974_W_V2,122,0,1215,1,0,5,1,60215,60119,0.001594287137756373
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1964_W_V2,122,0,1215,1,0,5,1,60218,60122,0.0015942077119798068
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1963_W_V2,122,0,1215,1,0,5,1,60199,60103,0.0015947108755959402
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1962_W_V2,122,0,1215,1,0,5,1,60218,60122,0.0015942077119798068
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1953_W_V2,122,0,1215,1,0,5,1,60204,60108,0.0015945784333266893
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1954_W_V2,122,0,1215,1,0,5,1,60209,60113,0.0015944460130545267
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1955_W_V2,122,0,1215,1,0,5,1,60208,60112,0.0015944724953494552
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1956_W_V2,122,0,1215,1,0,5,1,60212,60116,0.0015943665714475519
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1957_W_V2,122,0,1215,1,0,5,1,60211,60115,0.0015943930511036189
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1958_W_V2,122,0,1215,1,0,5,1,60232,60136,0.00159383716296985
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1959_W_V2,122,0,1215,1,0,5,1,60218,60122,0.0015942077119798068
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1960_W_V2,122,0,1215,1,0,5,1,60215,60119,0.001594287137756373
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1961_W_V2,122,0,1215,1,0,5,1,60204,60108,0.0015945784333266893
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,2016_W_V1,122,0,1215,1,0,5,1,60211,60115,0.0015943930511036189
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,2015_W_V1,122,0,1215,1,0,5,1,60212,60116,0.0015943665714475519
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,2014_W_V1,122,0,1215,1,0,5,1,60229,60133,0.0015939165518271928
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1981_M_V1,122,0,1215,1,0,5,1,60194,60098,0.001594843339867761
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1980_M_V1,122,0,1215,1,0,5,1,60200,60104,0.0015946843853820599
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1979_M_V1,122,0,1215,1,0,5,1,60202,60106,0.0015946314075944322
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1978_M_V1,122,0,1215,1,0,5,1,60209,60113,0.0015944460130545267
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1982_M_V1,122,0,1215,1,0,5,1,60211,60115,0.0015943930511036189
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1983_M_V1,122,0,1215,1,0,5,1,60188,60092,0.0015950023260450589
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1984_M_V1,122,0,1215,1,0,5,1,60207,60111,0.0015944989785240918
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1985_M_V1,122,0,1215,1,0,5,1,60219,60123,0.0015941812384795495
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1986_M_V1,122,0,1215,1,0,5,1,60208,60112,0.0015944724953494552
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1987_M_V1,122,0,1215,1,0,5,1,60195,60099,0.001594816845252928
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1977_M_V1,122,0,1215,1,0,5,1,60215,60119,0.001594287137756373
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1976_M_V1,122,0,1215,1,0,5,1,60211,60115,0.0015943930511036189
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1975_M_V1,122,0,1215,1,0,5,1,60204,60108,0.0015945784333266893
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1968_M_V1,122,0,1215,1,0,5,1,60205,60109,0.0015945519475126652
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1967_M_V1,122,0,1215,1,0,5,1,60217,60121,0.0015942341863593337
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1966_M_V1,122,0,1215,1,0,5,1,60203,60107,0.001594604920020597
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1965_M_V1,122,0,1215,1,0,5,1,60199,60103,0.0015947108755959402
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1969_M_V1,122,0,1215,1,0,5,1,60188,60092,0.0015950023260450589
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1970_M_V1,122,0,1215,1,0,5,1,60210,60114,0.0015944195316392625
C:/Temp/excelshrinktest/downloaded\kohortensterbetafeln-5126101209005.xlsx,1971_M_V1,122,0,1215,1,0,5,1,60216,60120,0.0015942606616181746
